Text Instruction,Label
Scan the image and locate the metaplasia accurately.,1
Your objective is to locate the invasive carcinoma efficiently.,1
Scan the image and circle the tissue accurately.,1
Analyze the image and spot and recognize where the inflammation is.,2
"This image contains a necrosis, spot it.",1
Draw boundary where the dysplasia is located in this image.,1
"Observe and mark the edema, noting key features.",1
Your objective is to categorize the neutrophilic infiltrate efficiently.,0
Encircle and categorize and highlight the sheets to improve detection.,2
Circle where the hyalinization is located in this image.,1
Scan the image and detect the hemorrhage accurately.,1
"Please outline the metaplasia, we need the data.",1
"Please map the mitotic figures, we need the data.",1
"Please detect the metastasis, we need the data.",1
"Please locate and check the tumor budding, we need the data.",2
Scan the image and evaluate the atypia accurately.,0
Trace and evaluate the area containing the cytoplasmic atypia with precision.,2
Diagnose the er negative.,0
Distinguish and highlight the area containing the nontumor with precision.,2
Can you detect the hemorrhage in this picture?,1
Judge the sheets.,0
Trace and evaluate and highlight the neutrophilic infiltrate to improve detection.,2
Find out if there are atrophys or not. Locate them if there is any present.,0
Analyze the image and identify where the metastasis is.,1
"Observe and highlight and confirm the nontumor, noting key features.",2
Encircle and categorize the exact location of the atypia in the given scene.,2
Identify the cell detection.,1
Analyze the image and sketch where the hyalinization is.,1
Can you mark and determine the fibrinoid necrosis in this picture?,2
We need to spot and recognize the tissue for further analysis.,2
"Please determine the metastasis, we need the data.",0
We need to evaluate the dysplasia for further analysis.,0
Scan the image and diagnose the metaplasia accurately.,0
"Please judge the tissue, we need the data.",0
Trace and determine the correct boundaries of the mitotic figures.,1
"Please identify and analyze the granulation tissue, we need the data.",2
We need to spot and recognize the edema for further analysis.,2
Mark where the mucin is located in this image.,1
"Observe and determine the calcification, noting key features.",0
We need to check the lymphocytic infiltrate for further analysis.,0
Check the exact location of the granulation tissue in the given scene.,0
Can you distinguish and highlight the er positive in this picture?,2
Confirm the lymphocytic infiltrate.,0
Analyze the er positive and label it properly.,0
Scan the image and judge the tumor budding accurately.,0
Your objective is to separate the tumor efficiently.,1
Can you spot the hypertrophy in this picture?,1
Analyze the image and encircle where the invasive carcinoma is.,1
Categorize the tissue and label it properly.,0
Analyze the image and recognize where the tumor necrosis is.,0
"This image contains a tumor, spot and recognize it.",2
Check the granulation tissue and label it properly.,0
"Help us find out if there are {obj}s or not. locate them if there is any present. the signet ring cells, it's important.",2
Separate where the apoptosis is located in this image.,1
Can you locate the clear cells in this picture?,1
Highlight and confirm and determine the correct boundaries of the hypertrophy.,2
Inspect and determine the correct boundaries of the mitosis.,0
"Please trace and evaluate the er positive, we need the data.",2
Your objective is to identify and analyze the tubules efficiently.,2
"Find, then recognize the calcification for classification.",0
Scan the image and outline and verify the metaplasia accurately.,2
Find out and determine the correct boundaries of the mitosis.,0
"Is there any {obj} in the region? If yes, mark out. and determine the correct boundaries of the atrophy.",2
Analyze the tissue.,0
"Find, then confirm the calcification for classification.",0
"This image contains a hemorrhage, circle it.",1
Outline the area containing the tumor budding with precision.,1
Can you draw boundary the atrophy in this picture?,1
Can you map the nontumor in this picture?,1
"Is there any ulcer in the region? If yes, mark out.",0
"Observe and spot the atypia, noting key features.",1
"Help us map the fibrosis, it's important.",1
Circle the area containing the mitotic figures with precision.,1
Scan the image and evaluate the signet ring cells accurately.,0
Can you find out the tumor in this picture?,0
Can you identify the neutrophilic infiltrate in this picture?,1
Analyze the image and observe where the edema is.,0
Analyze the image and encircle and categorize where the mitosis is.,2
"Please circle the inflammation, we need the data.",1
"This image contains a signet ring cells, outline it.",1
Can you check the tumor budding in this picture?,0
Scan the image and evaluate the ulcer accurately.,0
"Your task is to draw boundary the gangrenous necrosis, can you do it?",1
Recognize the area containing the signet ring cells with precision.,0
Analyze the image and determine where the signet ring cells is.,0
"Your task is to evaluate the cell detection, can you do it?",0
Circle the neutrophilic infiltrate.,1
"Find, then categorize the lymphocytic infiltrate for classification.",0
"This image contains a nontumor, recognize it.",0
Highlight and confirm the area containing the clear cells with precision.,2
Analyze the area containing the ulcer with precision.,0
"Sketch and indicate the er negative, making it clearer.",1
Trace the fibrosis and label it properly.,1
Categorize the er positive and label it properly.,0
Confirm the fibrinoid necrosis.,0
Analyze and highlight the desmoplasianuclear atypia to improve detection.,0
Analyze the image and detect where the dysplasia is.,1
"Find, then locate the necrosis for classification.",1
Analyze the exact location of the edema in the given scene.,0
We need to inspect the cytoplasmic atypia for further analysis.,0
Diagnose and determine the correct boundaries of the atypia.,0
Can you observe the calcification in this picture?,0
"Help us delimit the tumor necrosis, it's important.",1
Your objective is to mark the cell detection efficiently.,1
"Please inspect the mucin, we need the data.",0
"Analyze the image and is there any {obj} in the region? if yes, mark out. where the sheets is.",2
"This image contains a apoptosis, check it.",0
Locate the nontumor and label it properly.,1
Highlight the sheets.,1
Analyze the image and outline where the tumor necrosis is.,1
Analyze the image and spot where the er negative is.,1
Scan the image and determine the necrosis accurately.,0
Outline and verify where the mucin is located in this image.,2
We need to trace and evaluate the inflammation for further analysis.,2
"Help us highlight and confirm the hypertrophy, it's important.",2
